well_7 451317.670 2714896.210 -22.910 38
well_7 451317.670 2714896.210 -27.860 38
well_8 451327.830 2714887.700 5.220 1
well_8 451327.830 2714887.700 -0.880 5
well_8 451327.830 2714887.700 -4.480 10
well_8 451327.830 2714887.700 -6.380 13
well_8 451327.830 2714887.700 -6.780 27
well_8 451327.830 2714887.700 -20.780 37
well_8 451327.830 2714887.700 -23.980 38
well_8 451327.830 2714887.700 -28.030 38
well_9 451304.220 2714885.980 5.340 1
well_9 451304.220 2714885.980 0.140 5
well_9 451304.220 2714885.980 -5.560 10
well_9 451304.220 2714885.980 -6.560 13
well_9 451304.220 2714885.980 -6.860 27
well_9 451304.220 2714885.980 -18.660 37
well_9 451304.220 2714885.980 -21.660 38
well_9 451304.220 2714885.980 -24.860 38
well_10 451316.700 2714879.400 5.210 1
well_10 451316.700 2714879.400 -0.890 5
well_10 451316.700 2714879.400 -3.790 10
well_10 451316.700 2714879.400 -5.290 13
well_10 451316.700 2714879.400 -5.790 27
well_10 451316.700 2714879.400 -20.290 37
well_10 451316.700 2714879.400 -22.790 38
well_10 451316.700 2714879.400 -29.290 38
well_11 451332.030 2714876.710 5.250 1
well_11 451332.030 2714876.710 0.250 5
well_11 451332.030 2714876.710 -1.250 10
well_11 451332.030 2714876.710 -4.250 27
well_11 451332.030 2714876.710 -19.750 37
well_11 451332.030 2714876.710 -23.250 38
well_11 451332.030 2714876.710 -27.550 38
well_12 451298.390 2714868.460 5.040 1
well_12 451298.390 2714868.460 -1.560 5
well_12 451298.390 2714868.460 -8.060 13
well_12 451298.390 2714868.460 -10.160 27
well_12 451298.390 2714868.460 -20.960 37
well_12 451298.390 2714868.460 -24.660 38
well_12 451298.390 2714868.460 -28.210 38
well_13 451327.160 2714861.990 5.550 1
well_13 451327.160 2714861.990 -0.550 5
well_13 451327.160 2714861.990 -2.950 10
well_13 451327.160 2714861.990 -3.950 13
well_13 451327.160 2714861.990 -7.850 27
well_13 451327.160 2714861.990 -19.650 37
well_13 451327.160 2714861.990 -22.650 38
well_13 451327.160 2714861.990 -28.950 38
well_14 447499.072 2715308.634 6.535 1
well_14 447499.072 2715308.634 0.335 13
well_14 447499.072 2715308.634 -3.465 10
well_14 447499.072 2715308.634 -6.865 27
well_14 447499.072 2715308.634 -14.065 37
well_14 447499.072 2715308.634 -24.865 38
well_14 447499.072 2715308.634 -49.165 38
well_15 447479.297 2715286.803 6.006 1
well_15 447479.297 2715286.803 3.906 2
well_15 447479.297 2715286.803 -4.294 10
well_15 447479.297 2715286.803 -6.794 27
well_15 447479.297 2715286.803 -19.994 37
well_15 447479.297 2715286.803 -33.994 38
well_15 447479.297 2715286.803 -52.594 38
well_16 447603.001 2715307.376 3.459 1
well_16 447603.001 2715307.376 2.259 2
well_16 447603.001 2715307.376 -1.641 10
well_16 447603.001 2715307.376 -5.141 27
well_16 447603.001 2715307.376 -24.441 37
well_16 447603.001 2715307.376 -35.141 38
well_16 447603.001 2715307.376 -54.941 38
well_17 447627.794 2715310.871 3.698 1
well_17 447627.794 2715310.871 1.498 2
well_17 447627.794 2715310.871 -0.602 27
well_17 447627.794 2715310.871 -28.902 37
well_17 447627.794 2715310.871 -39.002 38
well_17 447627.794 2715310.871 -53.802 38
well_18 447652.738 2715314.673 3.340 1
well_18 447652.738 2715314.673 2.240 2
well_18 447652.738 2715314.673 -1.760 10
well_18 447652.738 2715314.673 -5.960 27
well_18 447652.738 2715314.673 -28.160 37
well_18 447652.738 2715314.673 -39.360 38
well_18 447652.738 2715314.673 -56.960 38
well_19 447549.878 2715466.531 5.459 1
well_19 447549.878 2715466.531 3.459 2
well_19 447549.878 2715466.531 -1.141 27
well_19 447549.878 2715466.531 -23.641 37
well_19 447549.878 2715466.531 -36.641 38
well_19 447549.878 2715466.531 -68.841 39
well_19 447549.878 2715466.531 -74.941 39
well_20 447417.794 2715411.868 5.613 2
well_20 447417.794 2715411.868 -1.087 13
well_20 447417.794 2715411.868 -6.087 27
well_20 447417.794 2715411.868 -16.687 37
well_20 447417.794 2715411.868 -26.587 38
well_20 447417.794 2715411.868 -37.387 39
well_20 447417.794 2715411.868 -50.287 40
well_20 447417.794 2715411.868 -58.287 40
well_21 447404.629 2715442.021 5.311 2
well_21 447404.629 2715442.021 -0.989 13
well_21 447404.629 2715442.021 -7.089 27
well_21 447404.629 2715442.021 -21.889 37
well_21 447404.629 2715442.021 -32.889 38
well_21 447404.629 2715442.021 -48.189 39
well_21 447404.629 2715442.021 -52.189 40
well_21 447404.629 2715442.021 -60.189 40
well_22 447413.443 2715456.894 5.377 2
well_22 447413.443 2715456.894 -1.723 13
well_22 447413.443 2715456.894 -8.423 27
well_22 447413.443 2715456.894 -22.223 37
well_22 447413.443 2715456.894 -33.223 38
well_22 447413.443 2715456.894 -59.623 39
well_22 447413.443 2715456.894 -66.123 40
well_22 447413.443 2715456.894 -71.623 40
well_23 447453.366 2715427.427 5.606 2
well_23 447453.366 2715427.427 -1.994 13
well_23 447453.366 2715427.427 -4.494 27
well_23 447453.366 2715427.427 -22.494 37
well_23 447453.366 2715427.427 -34.694 38
well_23 447453.366 2715427.427 -50.194 38
well_24 447558.794 2715441.793 5.439 1
well_24 447558.794 2715441.793 -0.761 27
well_24 447558.794 2715441.793 -23.661 37
well_24 447558.794 2715441.793 -35.961 38
well_24 447558.794 2715441.793 -54.861 38
well_25 447610.698 2715442.722 5.262 1
well_25 447610.698 2715442.722 3.262 2
well_25 447610.698 2715442.722 -1.038 13
well_25 447610.698 2715442.722 -3.938 27
well_25 447610.698 2715442.722 -23.238 37
well_25 447610.698 2715442.722 -34.838 38
well_25 447610.698 2715442.722 -52.038 38
well_26 447509.691 2715416.150 4.314 2
well_26 447509.691 2715416.150 0.314 27
well_26 447509.691 2715416.150 -21.686 37
well_26 447509.691 2715416.150 -34.186 38
well_26 447509.691 2715416.150 -58.386 38
well_27 447536.370 2715415.105 5.198 1
well_27 447536.370 2715415.105 0.598 27
well_27 447536.370 2715415.105 -21.602 37
well_27 447536.370 2715415.105 -31.402 38
well_27 447536.370 2715415.105 -53.102 38
well_28 447613.386 2715427.672 5.262 1
well_28 447613.386 2715427.672 -1.238 13
well_28 447613.386 2715427.672 -3.638 27
well_28 447613.386 2715427.672 -24.938 37
well_28 447613.386 2715427.672 -37.338 38
well_28 447613.386 2715427.672 -52.338 38
well_29 447484.020 2715411.881 4.918 2
well_29 447484.020 2715411.881 0.918 13
well_29 447484.020 2715411.881 -1.382 27
well_29 447484.020 2715411.881 -20.082 37
well_29 447484.020 2715411.881 -28.682 38
well_29 447484.020 2715411.881 -46.682 38
well_30 447587.673 2715423.476 5.358 1
well_30 447587.673 2715423.476 0.858 2
well_30 447587.673 2715423.476 -2.042 13
well_30 447587.673 2715423.476 -2.842 27
well_30 447587.673 2715423.476 -19.742 37
well_30 447587.673 2715423.476 -28.942 38
well_30 447587.673 2715423.476 -51.042 38
well_31 447631.322 2715367.055 5.630 1
well_31 447631.322 2715367.055 2.830 2
well_31 447631.322 2715367.055 -1.170 5
well_31 447631.322 2715367.055 -2.870 10
well_31 447631.322 2715367.055 -4.170 27
well_31 447631.322 2715367.055 -22.870 37
well_31 447631.322 2715367.055 -33.870 38
well_31 447631.322 2715367.055 -50.570 38
well_32 447504.215 2715290.833 6.053 1
well_32 447504.215 2715290.833 3.153 2
well_32 447504.215 2715290.833 -1.447 13
well_32 447504.215 2715290.833 -5.647 27
well_32 447504.215 2715290.833 -20.647 37
well_32 447504.215 2715290.833 -33.547 38
well_32 447504.215 2715290.833 -48.047 38
well_33 447639.242 2715431.953 5.268 2
well_33 447639.242 2715431.953 0.968 1
well_33 447639.242 2715431.953 -1.132 13
well_33 447639.242 2715431.953 -3.432 27
well_33 447639.242 2715431.953 -24.532 37
well_33 447639.242 2715431.953 -33.332 38
well_33 447639.242 2715431.953 -48.932 38
well_34 447643.926 2715410.090 5.242 1
well_34 447643.926 2715410.090 0.042 2
well_34 447643.926 2715410.090 -2.058 13
well_34 447643.926 2715410.090 -4.558 27
well_34 447643.926 2715410.090 -24.158 37
well_34 447643.926 2715410.090 -34.258 38
well_34 447643.926 2715410.090 -45.758 38
well_35 447703.091 2715417.789 5.151 1
well_35 447703.091 2715417.789 1.951 2
well_35 447703.091 2715417.789 -2.449 13
well_35 447703.091 2715417.789 -6.249 27
well_35 447703.091 2715417.789 -20.549 37
well_35 447703.091 2715417.789 -35.049 38
well_35 447703.091 2715417.789 -38.449 39
well_35 447703.091 2715417.789 -39.049 40
well_35 447703.091 2715417.789 -43.649 40
well_36 447514.303 2715397.244 4.856 1
well_36 447514.303 2715397.244 3.556 2
well_36 447514.303 2715397.244 -2.644 27
well_36 447514.303 2715397.244 -22.144 37
well_36 447514.303 2715397.244 -33.144 38
well_36 447514.303 2715397.244 -55.944 38
well_37 447518.484 2715377.240 5.266 2
well_37 447518.484 2715377.240 -2.234 27
well_37 447518.484 2715377.240 -21.134 37
well_37 447518.484 2715377.240 -31.734 38
well_37 447518.484 2715377.240 -58.834 38
well_38 447546.675 2715375.769 5.586 1
well_38 447546.675 2715375.769 2.286 2
well_38 447546.675 2715375.769 -0.214 13
well_38 447546.675 2715375.769 -1.414 10
well_38 447546.675 2715375.769 -3.114 27
well_38 447546.675 2715375.769 -12.714 37
well_38 447546.675 2715375.769 -29.914 38
well_38 447546.675 2715375.769 -49.114 38
well_39 447571.217 2715381.173 5.710 1
well_39 447571.217 2715381.173 2.110 2
well_39 447571.217 2715381.173 0.010 13
well_39 447571.217 2715381.173 -1.290 10
well_39 447571.217 2715381.173 -3.890 27
well_39 447571.217 2715381.173 -11.790 37
well_39 447571.217 2715381.173 -31.690 38
well_39 447571.217 2715381.173 -51.590 38
well_40 447502.694 2715347.511 5.553 2
well_40 447502.694 2715347.511 -2.247 5
well_40 447502.694 2715347.511 -4.047 13
well_40 447502.694 2715347.511 -6.047 10
well_40 447502.694 2715347.511 -7.147 27
well_40 447502.694 2715347.511 -14.847 37
well_40 447502.694 2715347.511 -29.247 38
well_40 447502.694 2715347.511 -48.447 38
well_41 447527.665 2715351.321 5.241 2
well_41 447527.665 2715351.321 -2.559 5
well_41 447527.665 2715351.321 -3.359 13
well_41 447527.665 2715351.321 -6.159 10
well_41 447527.665 2715351.321 -8.059 27
well_41 447527.665 2715351.321 -14.359 37
well_41 447527.665 2715351.321 -26.559 38
well_41 447527.665 2715351.321 -56.959 38
well_42 447483.239 2715327.949 6.569 1
well_42 447483.239 2715327.949 0.569 5
well_42 447483.239 2715327.949 -1.731 13
well_42 447483.239 2715327.949 -4.431 10
well_42 447483.239 2715327.949 -6.231 27
well_42 447483.239 2715327.949 -14.231 37
well_42 447483.239 2715327.949 -22.031 38
well_42 447483.239 2715327.949 -50.531 38
well_43 447483.362 2715468.076 4.772 2
well_43 447483.362 2715468.076 -0.328 13
well_43 447483.362 2715468.076 -3.028 27
well_43 447483.362 2715468.076 -26.828 37
well_43 447483.362 2715468.076 -38.728 38
well_43 447483.362 2715468.076 -53.528 39
well_43 447483.362 2715468.076 -63.728 40
well_43 447483.362 2715468.076 -71.828 40
well_44 447444.088 2715482.182 5.309 2
well_44 447444.088 2715482.182 -0.791 13
well_44 447444.088 2715482.182 -1.991 27
well_44 447444.088 2715482.182 -16.191 37
well_44 447444.088 2715482.182 -29.691 38
well_44 447444.088 2715482.182 -64.891 39
well_44 447444.088 2715482.182 -74.991 39
well_45 447477.510 2715313.262 5.823 1
well_45 447477.510 2715313.262 2.023 2
well_45 447477.510 2715313.262 -4.477 10
well_45 447477.510 2715313.262 -6.477 27
well_45 447477.510 2715313.262 -25.577 37
well_45 447477.510 2715313.262 -34.277 38
well_45 447477.510 2715313.262 -45.377 39
well_45 447477.510 2715313.262 -55.277 40
well_45 447477.510 2715313.262 -63.277 40
well_46 447689.748 2715480.410 4.872 2
well_46 447689.748 2715480.410 -4.028 27
well_46 447689.748 2715480.410 -17.428 37
well_46 447689.748 2715480.410 -29.328 38
well_46 447689.748 2715480.410 -50.428 38
well_47 447505.066 2715497.199 4.951 1
well_47 447505.066 2715497.199 -0.549 13
well_47 447505.066 2715497.199 -1.349 27
well_47 447505.066 2715497.199 -24.849 37
well_47 447505.066 2715497.199 -36.349 38
well_47 447505.066 2715497.199 -51.449 38
well_48 447578.411 2715490.433 5.590 1
well_48 447578.411 2715490.433 2.690 2
well_48 447578.411 2715490.433 -2.010 27
well_48 447578.411 2715490.433 -23.110 37
well_48 447578.411 2715490.433 -41.010 38
well_48 447578.411 2715490.433 -46.610 38
well_49 447608.176 2715480.071 5.276 1
well_49 447608.176 2715480.071 0.076 27
well_49 447608.176 2715480.071 -24.524 37
well_49 447608.176 2715480.071 -37.924 38
well_49 447608.176 2715480.071 -54.224 38
well_50 447430.418 2715490.484 5.261 2
well_50 447430.418 2715490.484 -2.839 13
well_50 447430.418 2715490.484 -6.339 10
well_50 447430.418 2715490.484 -8.339 27
well_50 447430.418 2715490.484 -22.539 37
well_50 447430.418 2715490.484 -33.239 38
well_50 447430.418 2715490.484 -52.139 38
well_51 447492.742 2715373.411 5.223 1
well_51 447492.742 2715373.411 2.823 2
well_51 447492.742 2715373.411 -6.277 27
well_51 447492.742 2715373.411 -19.777 37
well_51 447492.742 2715373.411 -32.777 38
well_51 447492.742 2715373.411 -55.077 38
well_52 447455.685 2715313.401 6.162 32
well_52 447455.685 2715313.401 -2.038 13
well_52 447455.685 2715313.401 -6.638 27
well_52 447455.685 2715313.401 -13.038 37
well_52 447455.685 2715313.401 -26.638 38
well_52 447455.685 2715313.401 -40.638 39
well_52 447455.685 2715313.401 -50.738 40
well_52 447455.685 2715313.401 -57.338 40
well_53 447462.950 2715389.828 5.641 2
well_53 447462.950 2715389.828 -6.959 10
well_53 447462.950 2715389.828 -7.859 27
well_53 447462.950 2715389.828 -32.359 37
well_53 447462.950 2715389.828 -40.859 38
well_53 447462.950 2715389.828 -51.959 38
well_54 447641.806 2715484.681 4.962 2
well_54 447641.806 2715484.681 -1.638 13
well_54 447641.806 2715484.681 -2.838 27
well_54 447641.806 2715484.681 -18.938 37
well_54 447641.806 2715484.681 -29.738 38
well_54 447641.806 2715484.681 -53.638 38
well_55 447582.441 2715478.970 5.472 1
well_55 447582.441 2715478.970 1.272 2
well_55 447582.441 2715478.970 -0.628 27
well_55 447582.441 2715478.970 -25.428 37
well_55 447582.441 2715478.970 -38.228 38
well_55 447582.441 2715478.970 -63.928 39
well_55 447582.441 2715478.970 -75.328 39
well_56 447399.711 2715470.630 5.613 2
well_56 447399.711 2715470.630 -2.187 13
well_56 447399.711 2715470.630 -8.287 27
well_56 447399.711 2715470.630 -21.987 37
well_56 447399.711 2715470.630 -32.187 38
well_56 447399.711 2715470.630 -59.787 39
well_56 447399.711 2715470.630 -75.087 39
well_57 447436.359 2715361.498 5.804 2
well_57 447436.359 2715361.498 -3.496 13
well_57 447436.359 2715361.498 -6.396 27
well_57 447436.359 2715361.498 -17.796 37
well_57 447436.359 2715361.498 -29.196 38
well_57 447436.359 2715361.498 -45.696 39
well_57 447436.359 2715361.498 -47.196 40
well_57 447436.359 2715361.498 -52.496 40
well_58 447469.245 2715369.411 5.679 2
well_58 447469.245 2715369.411 -8.021 27
well_58 447469.245 2715369.411 -22.921 37
well_58 447469.245 2715369.411 -32.821 38
well_58 447469.245 2715369.411 -49.921 38
well_59 447674.266 2715334.941 5.755 2
well_59 447674.266 2715334.941 -3.445 10
well_59 447674.266 2715334.941 -4.845 27
well_59 447674.266 2715334.941 -26.745 37
well_59 447674.266 2715334.941 -41.245 38
well_59 447674.266 2715334.941 -50.445 38
well_60 447662.895 2715354.130 5.812 2
well_60 447662.895 2715354.130 -1.988 10
well_60 447662.895 2715354.130 -4.488 27
well_60 447662.895 2715354.130 -30.688 37
well_60 447662.895 2715354.130 -41.688 38
well_60 447662.895 2715354.130 -53.888 38
well_61 447655.057 2715444.075 4.942 1
well_61 447655.057 2715444.075 -2.958 27
well_61 447655.057 2715444.075 -23.758 37
well_61 447655.057 2715444.075 -37.058 38
well_61 447655.057 2715444.075 -52.658 39
well_61 447655.057 2715444.075 -54.258 40
well_61 447655.057 2715444.075 -63.158 40
well_62 447645.207 2715454.717 5.093 1
well_62 447645.207 2715454.717 -1.007 13
well_62 447645.207 2715454.717 -2.407 27
well_62 447645.207 2715454.717 -29.107 37
well_62 447645.207 2715454.717 -33.407 38
well_62 447645.207 2715454.717 -59.507 39
well_62 447645.207 2715454.717 -69.907 40
well_62 447645.207 2715454.717 -75.007 40
well_63 447735.561 2715444.633 5.173 1
well_63 447735.561 2715444.633 2.373 2
well_63 447735.561 2715444.633 -2.027 13
well_63 447735.561 2715444.633 -5.427 27
well_63 447735.561 2715444.633 -19.627 37
well_63 447735.561 2715444.633 -27.027 38
well_63 447735.561 2715444.633 -40.627 39
well_63 447735.561 2715444.633 -46.027 40
well_63 447735.561 2715444.633 -52.127 40
well_64 447649.726 2715471.558 5.286 1
well_64 447649.726 2715471.558 -0.914 13
well_64 447649.726 2715471.558 -2.814 27
well_64 447649.726 2715471.558 -19.614 37
well_64 447649.726 2715471.558 -30.314 38
well_64 447649.726 2715471.558 -60.014 39
well_64 447649.726 2715471.558 -66.814 40
well_64 447649.726 2715471.558 -74.514 40
well_65 447717.028 2715450.179 4.850 1
well_65 447717.028 2715450.179 2.950 2
well_65 447717.028 2715450.179 -0.850 13
well_65 447717.028 2715450.179 -6.050 27
well_65 447717.028 2715450.179 -20.450 37
well_65 447717.028 2715450.179 -29.750 38
well_65 447717.028 2715450.179 -40.050 39
well_65 447717.028 2715450.179 -43.350 40
well_65 447717.028 2715450.179 -51.650 40
well_66 447461.666 2715330.275 6.446 1
well_66 447461.666 2715330.275 5.446 2
well_66 447461.666 2715330.275 -2.454 10
well_66 447461.666 2715330.275 -3.754 27
well_66 447461.666 2715330.275 -16.754 37
well_66 447461.666 2715330.275 -29.754 38
well_66 447461.666 2715330.275 -51.554 38
well_67 447469.561 2715298.015 6.435 1
well_67 447469.561 2715298.015 -4.065 10
well_67 447469.561 2715298.015 -6.165 27
well_67 447469.561 2715298.015 -23.965 37
well_67 447469.561 2715298.015 -31.865 38
well_67 447469.561 2715298.015 -41.665 39
well_67 447469.561 2715298.015 -43.165 40
well_67 447469.561 2715298.015 -50.065 40
well_68 447529.389 2715494.778 5.333 1
well_68 447529.389 2715494.778 -1.767 27
well_68 447529.389 2715494.778 -23.167 37
well_68 447529.389 2715494.778 -33.967 38
well_68 447529.389 2715494.778 -55.267 38
well_69 447405.984 2715484.702 5.609 2
well_69 447405.984 2715484.702 -2.891 13
well_69 447405.984 2715484.702 -6.391 10
well_69 447405.984 2715484.702 -8.691 27
well_69 447405.984 2715484.702 -22.691 37
well_69 447405.984 2715484.702 -31.991 38
well_69 447405.984 2715484.702 -52.691 38
well_70 447640.270 2715451.157 5.322 2
well_70 447640.270 2715451.157 -0.678 13
well_70 447640.270 2715451.157 -2.478 27
well_70 447640.270 2715451.157 -27.278 37
well_70 447640.270 2715451.157 -34.378 38
well_70 447640.270 2715451.157 -54.578 38
well_71 447468.236 2715318.107 6.609 1
well_71 447468.236 2715318.107 2.009 2
well_71 447468.236 2715318.107 -3.591 10
well_71 447468.236 2715318.107 -5.991 27
well_71 447468.236 2715318.107 -20.391 37
well_71 447468.236 2715318.107 -29.791 38
well_71 447468.236 2715318.107 -46.391 39
well_71 447468.236 2715318.107 -51.391 40
well_71 447468.236 2715318.107 -60.191 40
well_72 447570.936 2715461.864 5.297 1
well_72 447570.936 2715461.864 0.497 2
well_72 447570.936 2715461.864 -0.903 27
well_72 447570.936 2715461.864 -25.103 37
well_72 447570.936 2715461.864 -39.703 38
well_72 447570.936 2715461.864 -64.703 39
well_72 447570.936 2715461.864 -75.103 39
well_73 447488.760 2715393.499 5.327 2
well_73 447488.760 2715393.499 -1.373 10
well_73 447488.760 2715393.499 -3.473 13
well_73 447488.760 2715393.499 -4.673 27
well_73 447488.760 2715393.499 -22.673 37
well_73 447488.760 2715393.499 -31.373 38
well_73 447488.760 2715393.499 -56.573 38
well_74 447479.839 2715496.218 4.610 1
well_74 447479.839 2715496.218 2.110 2
well_74 447479.839 2715496.218 -0.190 13
well_74 447479.839 2715496.218 -2.890 27
well_74 447479.839 2715496.218 -23.990 37
well_74 447479.839 2715496.218 -37.190 38
well_74 447479.839 2715496.218 -56.990 38
well_75 447502.225 2715465.197 4.860 2
well_75 447502.225 2715465.197 -1.340 27
well_75 447502.225 2715465.197 -19.540 37
well_75 447502.225 2715465.197 -36.040 38
well_75 447502.225 2715465.197 -53.440 39
well_75 447502.225 2715465.197 -75.440 39
well_76 447600.382 2715493.745 5.371 1
well_76 447600.382 2715493.745 -0.029 27
well_76 447600.382 2715493.745 -24.729 37
well_76 447600.382 2715493.745 -39.129 38
well_76 447600.382 2715493.745 -52.329 38
well_77 447681.998 2715468.792 5.061 2
well_77 447681.998 2715468.792 -1.439 27
well_77 447681.998 2715468.792 -15.739 37
well_77 447681.998 2715468.792 -30.039 38
well_77 447681.998 2715468.792 -50.739 39
well_77 447681.998 2715468.792 -55.639 40
well_77 447681.998 2715468.792 -64.139 40
well_78 447431.452 2715397.752 5.737 2
well_78 447431.452 2715397.752 -4.163 10
well_78 447431.452 2715397.752 -4.963 13
well_78 447431.452 2715397.752 -7.463 27
well_78 447431.452 2715397.752 -14.763 37
well_78 447431.452 2715397.752 -23.363 38
well_78 447431.452 2715397.752 -43.263 39
well_78 447431.452 2715397.752 -47.063 40
well_78 447431.452 2715397.752 -53.063 40
well_79 447476.936 2715343.715 6.423 2
well_79 447476.936 2715343.715 -7.277 27
well_79 447476.936 2715343.715 -24.177 37
well_79 447476.936 2715343.715 -33.977 38
well_79 447476.936 2715343.715 -56.477 38
well_80 447381.657 2715478.668 5.888 2
well_80 447381.657 2715478.668 -1.212 13
well_80 447381.657 2715478.668 -8.812 27
well_80 447381.657 2715478.668 -22.812 37
well_80 447381.657 2715478.668 -35.412 38
well_80 447381.657 2715478.668 -55.312 38
well_81 447446.313 2715293.086 6.144 1
well_81 447446.313 2715293.086 -3.256 13
well_81 447446.313 2715293.086 -4.756 10
well_81 447446.313 2715293.086 -7.456 27
well_81 447446.313 2715293.086 -23.656 37
well_81 447446.313 2715293.086 -28.356 38
well_81 447446.313 2715293.086 -41.756 40
well_81 447446.313 2715293.086 -50.456 40
well_82 447608.752 2715461.701 5.382 2
well_82 447608.752 2715461.701 -0.318 13
well_82 447608.752 2715461.701 -2.418 27
well_82 447608.752 2715461.701 -24.118 37
well_82 447608.752 2715461.701 -31.618 38
well_82 447608.752 2715461.701 -51.018 38
well_83 447634.333 2715477.766 5.158 2
well_83 447634.333 2715477.766 -0.542 27
well_83 447634.333 2715477.766 -18.842 37
well_83 447634.333 2715477.766 -31.442 38
well_83 447634.333 2715477.766 -54.342 38
well_84 447466.373 2715485.565 4.574 2
well_84 447466.373 2715485.565 -0.726 13
well_84 447466.373 2715485.565 -2.126 27
well_84 447466.373 2715485.565 -21.126 37
well_84 447466.373 2715485.565 -40.926 38
well_84 447466.373 2715485.565 -68.426 39
well_84 447466.373 2715485.565 -76.026 39
well_85 447389.425 2715450.188 5.200 2
well_85 447389.425 2715450.188 -1.600 13
well_85 447389.425 2715450.188 -7.900 27
well_85 447389.425 2715450.188 -17.600 37
well_85 447389.425 2715450.188 -31.200 38
well_85 447389.425 2715450.188 -48.500 39
well_85 447389.425 2715450.188 -52.800 40
well_85 447389.425 2715450.188 -61.200 40
well_86 447462.378 2715464.079 5.433 1
well_86 447462.378 2715464.079 1.933 2
well_86 447462.378 2715464.079 -0.567 13
well_86 447462.378 2715464.079 -3.467 27
well_86 447462.378 2715464.079 -19.667 37
well_86 447462.378 2715464.079 -32.567 38
well_86 447462.378 2715464.079 -48.167 39
well_86 447462.378 2715464.079 -60.567 40
well_86 447462.378 2715464.079 -68.867 40
well_87 447733.418 2715420.002 5.385 1
well_87 447733.418 2715420.002 2.485 2
well_87 447733.418 2715420.002 -1.415 13
well_87 447733.418 2715420.002 -5.315 27
well_87 447733.418 2715420.002 -21.415 37
well_87 447733.418 2715420.002 -35.915 38
well_87 447733.418 2715420.002 -38.315 39
well_87 447733.418 2715420.002 -38.715 40
well_87 447733.418 2715420.002 -42.815 40
well_88 447763.053 2715420.057 5.297 1
well_88 447763.053 2715420.057 1.497 2
well_88 447763.053 2715420.057 -1.803 13
well_88 447763.053 2715420.057 -2.603 10
well_88 447763.053 2715420.057 -4.103 13
well_88 447763.053 2715420.057 -6.903 27
well_88 447763.053 2715420.057 -21.403 37
well_88 447763.053 2715420.057 -35.303 38
well_88 447763.053 2715420.057 -39.503 39
well_88 447763.053 2715420.057 -40.603 40
well_88 447763.053 2715420.057 -45.103 40
well_89 447707.118 2715399.101 5.579 1
well_89 447707.118 2715399.101 3.379 2
well_89 447707.118 2715399.101 -0.821 10
well_89 447707.118 2715399.101 -3.521 27
well_89 447707.118 2715399.101 -20.021 37
well_89 447707.118 2715399.101 -34.721 38
well_89 447707.118 2715399.101 -38.621 39
well_89 447707.118 2715399.101 -39.021 40
well_89 447707.118 2715399.101 -42.021 40
well_90 447430.211 2715416.872 5.669 2
well_90 447430.211 2715416.872 -0.431 13
well_90 447430.211 2715416.872 -6.031 27
well_90 447430.211 2715416.872 -21.531 37
well_90 447430.211 2715416.872 -30.031 38
well_90 447430.211 2715416.872 -48.531 39
