well_4561	447218.16	2714231.55	-19.9	38.0
well_4561	447218.16	2714231.55	-25.35	38.0
well_4562	447242.13	2714230.3	6.94	2.0
well_4562	447242.13	2714230.3	3.04	6.0
well_4562	447242.13	2714230.3	0.84	10.0
well_4562	447242.13	2714230.3	-0.66	13.0
well_4562	447242.13	2714230.3	-2.76	10.0
well_4562	447242.13	2714230.3	-5.26	27.0
well_4562	447242.13	2714230.3	-22.96	37.0
well_4562	447242.13	2714230.3	-25.16	38.0
well_4562	447242.13	2714230.3	-31.96	38.0
well_4563	447408.4	2714221.58	6.51	2.0
well_4563	447408.4	2714221.58	4.41	13.0
well_4563	447408.4	2714221.58	1.71	6.0
well_4563	447408.4	2714221.58	-1.39	10.0
well_4563	447408.4	2714221.58	-2.49	9.0
well_4563	447408.4	2714221.58	-3.29	10.0
well_4563	447408.4	2714221.58	-7.39	27.0
well_4563	447408.4	2714221.58	-21.69	37.0
well_4563	447408.4	2714221.58	-35.99	38.0
well_4563	447408.4	2714221.58	-42.89	38.0
well_4564	447419.5	2714221.3	6.38	2.0
well_4564	447419.5	2714221.3	3.68	13.0
well_4564	447419.5	2714221.3	2.28	6.0
well_4564	447419.5	2714221.3	-1.52	10.0
well_4564	447419.5	2714221.3	-2.72	9.0
well_4564	447419.5	2714221.3	-3.32	10.0
well_4564	447419.5	2714221.3	-5.82	27.0
well_4564	447419.5	2714221.3	-22.22	37.0
well_4564	447419.5	2714221.3	-34.22	38.0
well_4564	447419.5	2714221.3	-42.82	38.0
well_4565	447102.69	2714225.63	7.79	4.0
well_4565	447102.69	2714225.63	7.29	13.0
well_4565	447102.69	2714225.63	2.59	10.0
well_4565	447102.69	2714225.63	-3.41	27.0
well_4565	447102.69	2714225.63	-12.01	38.0
well_4565	447102.69	2714225.63	-13.91	40.0
well_4565	447102.69	2714225.63	-17.11	40.0
well_4566	447120.62	2714224.69	8.25	4.0
well_4566	447120.62	2714224.69	7.45	13.0
well_4566	447120.62	2714224.69	1.25	10.0
well_4566	447120.62	2714224.69	-4.05	27.0
well_4566	447120.62	2714224.69	-10.45	37.0
well_4566	447120.62	2714224.69	-12.15	38.0
well_4566	447120.62	2714224.69	-14.45	40.0
well_4566	447120.62	2714224.69	-17.75	40.0
well_4567	447138.6	2714223.75	8.0	2.0
well_4567	447138.6	2714223.75	6.3	13.0
well_4567	447138.6	2714223.75	3.3	10.0
well_4567	447138.6	2714223.75	-4.5	27.0
